Index;Altitude;Certification;Code postal;Consommation;Année Construction;kgCO2;Coût des travaux;€/m²;kgCO2/€;Département;Emission CO2;Emission CO3;Fiabilité;Livraison;Niv. énergetique;Permis;Respect Effinergie+;Respect RT2012;SDP;SRT;Shon;Shon RT;Surface;Surface reglementaire;Travaux;Type bâtiment;Usage principal;Ville;Zone climatique;_graph-conso-globale_5 usages réglementaires;_graph-conso-globale_Autres Usages;_graph-conso-globale_Mobilité / Déplacements;_graph-pie-contrib_Chantier;_graph-pie-contrib_Eau;_graph-pie-contrib_Energie;_graph-pie-contrib_Produits de Constructions et Equipements;E,GES;_graph-pie-decomp-composant_Appareils élévateurs;_graph-pie-decomp-composant_Chauffage, ventilation, ECS, froid;_graph-pie-decomp-composant_Cloisonnement, Doublage, Menuiseries intérieures;_graph-pie-decomp-composant_Couverture,Charpente, Étanchéité;_graph-pie-decomp-composant_Equipements de production d’énergie;_graph-pie-decomp-composant_Façades et menuiseries extérieures;_graph-pie-decomp-composant_Fluides frigorigènes;_graph-pie-decomp-composant_Fondations et infrastructures;_graph-pie-decomp-composant_Maçonnerie, Superstructure;_graph-pie-decomp-composant_Revêtements sol mur et plafonds, chapes, décoration;_graph-pie-decomp-composant_Réseaux de communication;_graph-pie-decomp-composant_Réseaux d’énergie;_graph-pie-decomp-composant_Sanitaire;_graph-pie-decomp-composant_VRD;Colonne2;_graph-pie-eges_obs_Chauffage;_graph-pie-eges_obs_ECS;_graph-pie-eges_obs_Eclairage;_graph-pie-eges_obs_Refroidissement;_graph-pie-eges_obs_VMC & Auxiliaires;_graph-pie-perf_obs_Auxiliaires;_graph-pie-perf_obs_Chauffage;_graph-pie-perf_obs_ECS;_graph-pie-perf_obs_Eclairage;_graph-pie-perf_obs_Refroidissement;_graph-pie-perf_obs_VMC;Colonne1;_graph-pie-phase_Construction;_graph-pie-phase_Fin de vie;_graph-pie-phase_Production;_graph-pie-phase_Utilisation;_graph-pie-repart_deperd2_Autres planchers hauts et toitures (A2);_graph-pie-repart_deperd2_Liaisons plancher bas avec mur (L8);_graph-pie-repart_deperd2_Liaisons plancher haut A3 avec mur (L10);_graph-pie-repart_deperd2_Liaisons plancher intermédiaire avec mur (L9);_graph-pie-repart_deperd2_Parois verticales opaques (A1);_graph-pie-repart_deperd2_Parois vitrées non résidentiel (A6);_graph-pie-repart_deperd2_Parois vitrées résidentiel (A7);_graph-pie-repart_deperd2_Planchers bas (A4);_graph-pie-repart_deperd2_Planchers hauts en béton ou en maçonnerie (A3);_graph-pie-repart_deperd2_Portes (A5);Colonne3;_graph_donne_eco_Autres;_graph_donne_eco_Chauffage - VMC - Plomberie;_graph_donne_eco_Chauffage, ECS, Ventilation;_graph_donne_eco_Clos Couvert;kgCO2/€ Clos couvert;_graph_donne_eco_ENR;_graph_donne_eco_Electricité;_graph_donne_eco_Electricité - PV;_graph_donne_eco_Gros Oeuvre - Structure - Bardage;kgCO2/€ gros œuvre structure bardage;_graph_donne_eco_Second Œuvre3;kgCO2/€ second œuvre;_graph_donne_eco_Système CVC - Electricité;_index_num;_repart_deperd_Baies en hiver;_repart_deperd_Murs;_repart_deperd_Plancher bas;_repart_deperd_Ponts thermiques;_repart_deperd_Toitures;url
7935;25;;59000;71.44;1945;;;0;;;15;750;Certifié;01-2019;BBC-Effinergie Rénovation;;;;;;118;;118;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;8.28;4.95;0.15;;0.31;7.49;33.27;19.87;5.76;;5.05;;;;;;4.91;13.66;;4.53;8.38;;25.08;8.33;;6.336;0;;;;;;;;;;;;;;7935;;;;;;https://www.observatoirebbc.org/projets/neuf/7935
7959;25;;59000;96.784;1945;;;0;;;21;1050;Certifié;12-2018;BBC-Effinergie Rénovation;2017-06-01;;;;;91;;91;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.78;6.5;0.15;;0.44;11.04;47.32;26.12;5.66;;6.65;;;;;;4.71;15.69;;10.06;9.46;;19.79;9.03;;3.024;0;;;;;;;;;;;;;;7959;;;;;;https://www.observatoirebbc.org/projets/neuf/7959
8271;52;;59000;100.53;1930;;;0;;;19;950;Certifié;05-2019;BBC-Effinergie Rénovation;2014-05-01;;;;;562;;562;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;14.9;4.13;0.42;;0.2;1.19;59.86;16.58;15.86;;7.05;;;;;;59.36;24.87;41.59;10.05;339.67;82.18;113.57;102.5;;13.59;0;;;;;;;;;;;;;;8271;;;;;;https://www.observatoirebbc.org/projets/neuf/8271
8302;25;;59000;95.199;1945;;;0;;;20;1000;Certifié;04-2019;BBC-Effinergie Rénovation;2017-06-01;;;;;164;;164;;Rénovation - RT ex;Logements collectifs - Public;Habitation Logement collectif;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;10.45;7.04;0.15;;0.48;11.9;41.95;28.28;5.71;;7.36;;;;;;17.42;17.09;;6.15;28.29;;36.36;28.33;;2.383;0;;;;;;;;;;;;;;8302;;;;;;https://www.observatoirebbc.org/projets/neuf/8302
8675;50;;59000;39.3;1896;;;0;;;;0;Certifié;03-2018;BBC-Effinergie Rénovation;2015-07-01;;;;;;2020;3000;;Rénovation - RT ex;Tertiaire - Privé;Immeuble Bureaux;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;3.21;;0.41;;0.25;0.3;12.9;;16.5;;9.6;;;;;;;12.4;;57.8;92.5;765.9;;130.5;;;0;;;;;;;;;;;;;;8675;;;;;;https://www.observatoirebbc.org/projets/neuf/8675
8819;25;;59000;77.975;1945;;;0;;;;0;Certifié;02-2020;BBC-Effinergie Rénovation;;;;;;;119;119;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;9.51;6.21;0.16;;0.22;3.79;38.19;24.94;5.83;;5.24;;;;;;5.85;18.06;;0.59;8.89;;34.08;10.46;;3.096;0;;;;;;;;;;;;;;8819;;;;;;https://www.observatoirebbc.org/projets/neuf/8819
8826;25;;59000;101.908;1945;;;0;;;23;1150;Certifié;03-2020;BBC-Effinergie Rénovation;;;;;;;103;103;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;13.94;5.92;0.15;;0.41;10.63;55.97;23.78;5.76;;5.78;;;;;;5.36;17.09;;4.92;20.38;;17.08;8.81;;3.483;0;;;;;;;;;;;;;;8826;;;;;;https://www.observatoirebbc.org/projets/neuf/8826
8962;100;;59000;4.2;;;;0;;;3;150;Certifié;09-2019;Bepos Effinergie 2013 - E3;;;;;2233;;;2233;;Neuf - RT 2012;Tertiaire - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.2;14.2;8.1;7.5;;18.3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;8962;1194.95;122.01;74.08;183.19;54.62;https://www.observatoirebbc.org/projets/neuf/8962
9352;25;;59000;103.11;1900;;;0;;;20;1000;Certifié;06-2020;BBC-Effinergie Rénovation;;;;;;139;;139;;Rénovation - RT ex;Maisons groupées - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;16.93;4.63;0.12;;0.07;1.64;68;18.59;4.64;;1.12;;;;;;7.9;12.12;2.03;11.59;19.97;;38.71;54.35;;10.94;0;;;;;;;;;;;;;;9352;;;;;;https://www.observatoirebbc.org/projets/neuf/9352
9433;52;;59000;92.93;1965;;6600000;1844.60592509782;0;;19;950;Certifié;05-2021;BBC-Effinergie Rénovation;2017-10-01;;;;;3578;;3578;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Valenciennes;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.33;8.31;0.2;;0.16;1.16;45.52;33.36;7.45;;5.43;;;;;;;175;164;46;2382;;794;190;186;;0;;;;;;;;;;;;;;9433;;;;;;https://www.observatoirebbc.org/projets/neuf/9433
10257;100;;59000;65.9;2017;;;0;;;7;350;Certifié;09-2019;Effinergie+ - E2;2017-12-01;;;;2184;;;11756;;Neuf - RT 2012;Tertiaire - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.8;13.6;5.7;11.6;11.9;19.3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10257;931.69;549.69;47.64;136.68;103.16;https://www.observatoirebbc.org/projets/neuf/10257
10259;100;;59000;96.7;1950;;;0;;;5;250;Certifié;09-2019;BBC-Effinergie Rénovation;;;;;;9572;;11756;;Rénovation - RT ex;Tertiaire - Privé;Immeuble Bureaux;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;5.34;0.11;0.19;0.76;0.71;7.2;26.02;4.53;7.8;30.7;21.5;;;;;;;500;130;102;1107;3212;;597;192;28;0;;;;;;;;;;;;;;10259;;;;;;https://www.observatoirebbc.org/projets/neuf/10259
10936;100;;59000;49.9;2022;;;0;;;;0;Certifié;06-2022;Bepos Effinergie 2013 - E3;2017-10-26;;;;1084;;;1084;;Neuf - RT 2012;Logements collectifs - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;7.1;15.2;20.5;3.6;;3.4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10936;289.27;203.49;63.29;126.19;86.58;https://www.observatoirebbc.org/projets/neuf/10936
11040;100;;59000;36;2019;;;0;;;3;150;Certifié;06-2019;Effinergie+ - E2;2017-07-11;;;;4054;;;5766;;Neuf - RT 2012;Tertiaire - Privé;;Lomme;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.1;9.9;6;8.6;;11.4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;11040;1594.5;407.4;170.1;254.29;158.28;https://www.observatoirebbc.org/projets/neuf/11040
2285;15;;59000;70.18;;;;0;;;;0;Certifié;11-2011;BBC-Effinergie;;;;;;109;;109;;Neuf - RT 2005;Maisons groupées - Privé;Habitation Logement individuel;LILLE;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.6;34.5;18.45;6.01;;2.28;;;;;;;18.23;5.81;1.94;27.94;;21.36;14.95;7.79;2.52;0;;;;;;;;;;;;;;2285;;;;;;https://www.observatoirebbc.org/projets/renovation/2285
5826;45;;59000;103.61;1945;;;0;;;;0;Certifié;09-2015;BBC-Effinergie Rénovation;;;;;;147;;147;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;16.79;4.56;0.16;;0.3;7.77;67.42;18.3;5.86;;4.22;;;;;;13;33;;2.7;29.5;;29;15.8;;6.5;0;;;;;;;;;;;;;;5826;;;;;;https://www.observatoirebbc.org/projets/renovation/5826
6749;25;;59000;94.39;1945;;;0;;;21;1050;Certifié;08-2017;BBC-Effinergie Rénovation;;;;;;129;;129;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;14.13;4.85;0.12;;0.34;8.76;56.74;19.47;4.57;;4.85;;;;;;5.06;13.76;;10.74;25.25;;30.91;8.27;;6.28;0;;;;;;;;;;;;;;6749;;;;;;https://www.observatoirebbc.org/projets/renovation/6749
6770;10;;59000;54;2016;;;0;;;3;150;Certifié;01-2017;Effinergie+;2018-12-01;;;;3496;;;3496;;Neuf - RT 2012;Tertiaire - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.6;4.7;5.3;17.8;11.8;13.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6770;950.54;2117.39;61.7;456.45;1.84;https://www.observatoirebbc.org/projets/renovation/6770
7094;25;;59000;70.133;1945;;;0;;;16;800;Certifié;12-2017;BBC-Effinergie Rénovation;;;;;;;160;160;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;8.77;4.94;0.15;;0.23;5.47;35.22;19.83;5.76;;3.86;;;;;;8.8;20.78;;5.75;10.22;;38.55;14.01;;3.024;0;;;;;;;;;;;;;;7094;;;;;;https://www.observatoirebbc.org/projets/renovation/7094
7095;25;;59000;101.712;1945;;;0;;;23;1150;Certifié;12-2012;BBC-Effinergie Rénovation;;;;;;;85;85;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;13.93;6.58;0.13;;0.36;12.88;55.94;26.43;4.73;;1.72;;;;;;5.23;19.64;;2.29;15.9;;19.19;9.87;;3.5064;0;;;;;;;;;;;;;;7095;;;;;;https://www.observatoirebbc.org/projets/renovation/7095
7105;25;;59000;96.259;1945;;;0;;;22;1100;Certifié;06-2018;BBC-Effinergie Rénovation;;;;;;;132;132;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;14.29;4.91;0.16;;0.33;8.49;57.39;19.72;5.92;;4.73;;;;;;6.5;18.56;;5.75;28.46;;24.58;11.16;;3.024;0;;;;;;;;;;;;;;7105;;;;;;https://www.observatoirebbc.org/projets/renovation/7105
7107;25;;59000;101.8;1945;;;0;;;25;1250;Certifié;06-2018;BBC-Effinergie Rénovation;;;;;;;135;135;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;17.38;4.7;0.12;;0.21;4.09;69.81;18.89;4.45;;4.56;;;;;;4.96;13.31;;9.37;39.15;;49.49;7.4;;6.426;0;;;;;;;;;;;;;;7107;;;;;;https://www.observatoirebbc.org/projets/renovation/7107
7267;25;;59000;87.514;1945;;;0;;;18;900;Certifié;;BBC-Effinergie Rénovation;;;;;;;92;92;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;9.61;6.47;0.16;;0.42;10.57;38.58;26;5.9;;6.47;;;;;;4.86;13.56;;3.08;7.87;;16.83;9.28;;3.024;0;;;;;;;;;;;;;;7267;;;;;;https://www.observatoirebbc.org/projets/renovation/7267
7464;100;;59000;36.3;2017;;;0;;;10;500;Certifié;11-2018;Effinergie+;2014-03-01;;;;5114;;;5114;;Neuf - RT 2012;Logements collectifs - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.1;20.1;10.5;3.4;;1.2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7464;1907.22;515.2;348.5;1080.11;193.8;https://www.observatoirebbc.org/projets/renovation/7464
7935;25;;59000;71.44;1945;;;0;;;15;750;Certifié;01-2019;BBC-Effinergie Rénovation;;;;;;118;;118;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;8.28;4.95;0.15;;0.31;7.49;33.27;19.87;5.76;;5.05;;;;;;4.91;13.66;;4.53;8.38;;25.08;8.33;;6.336;0;;;;;;;;;;;;;;7935;;;;;;https://www.observatoirebbc.org/projets/renovation/7935
7959;25;;59000;96.784;1945;;;0;;;21;1050;Certifié;12-2018;BBC-Effinergie Rénovation;2017-06-01;;;;;91;;91;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.78;6.5;0.15;;0.44;11.04;47.32;26.12;5.66;;6.65;;;;;;4.71;15.69;;10.06;9.46;;19.79;9.03;;3.024;0;;;;;;;;;;;;;;7959;;;;;;https://www.observatoirebbc.org/projets/renovation/7959
8271;52;;59000;100.53;1930;;;0;;;19;950;Certifié;05-2019;BBC-Effinergie Rénovation;2014-05-01;;;;;562;;562;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;14.9;4.13;0.42;;0.2;1.19;59.86;16.58;15.86;;7.05;;;;;;59.36;24.87;41.59;10.05;339.67;82.18;113.57;102.5;;13.59;0;;;;;;;;;;;;;;8271;;;;;;https://www.observatoirebbc.org/projets/renovation/8271
8302;25;;59000;95.199;1945;;;0;;;20;1000;Certifié;04-2019;BBC-Effinergie Rénovation;2017-06-01;;;;;164;;164;;Rénovation - RT ex;Logements collectifs - Public;Habitation Logement collectif;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;10.45;7.04;0.15;;0.48;11.9;41.95;28.28;5.71;;7.36;;;;;;17.42;17.09;;6.15;28.29;;36.36;28.33;;2.383;0;;;;;;;;;;;;;;8302;;;;;;https://www.observatoirebbc.org/projets/renovation/8302
8675;50;;59000;39.3;1896;;;0;;;;0;Certifié;03-2018;BBC-Effinergie Rénovation;2015-07-01;;;;;;2020;3000;;Rénovation - RT ex;Tertiaire - Privé;Immeuble Bureaux;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;3.21;;0.41;;0.25;0.3;12.9;;16.5;;9.6;;;;;;;12.4;;57.8;92.5;765.9;;130.5;;;0;;;;;;;;;;;;;;8675;;;;;;https://www.observatoirebbc.org/projets/renovation/8675
8819;25;;59000;77.975;1945;;;0;;;;0;Certifié;02-2020;BBC-Effinergie Rénovation;;;;;;;119;119;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;9.51;6.21;0.16;;0.22;3.79;38.19;24.94;5.83;;5.24;;;;;;5.85;18.06;;0.59;8.89;;34.08;10.46;;3.096;0;;;;;;;;;;;;;;8819;;;;;;https://www.observatoirebbc.org/projets/renovation/8819
8826;25;;59000;101.908;1945;;;0;;;23;1150;Certifié;03-2020;BBC-Effinergie Rénovation;;;;;;;103;103;;Rénovation - RT ex;Maison en secteur diffus - Public;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;13.94;5.92;0.15;;0.41;10.63;55.97;23.78;5.76;;5.78;;;;;;5.36;17.09;;4.92;20.38;;17.08;8.81;;3.483;0;;;;;;;;;;;;;;8826;;;;;;https://www.observatoirebbc.org/projets/renovation/8826
8962;100;;59000;4.2;;;;0;;;3;150;Certifié;09-2019;Bepos Effinergie 2013 - E3;;;;;2233;;;2233;;Neuf - RT 2012;Tertiaire - Privé;;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.2;14.2;8.1;7.5;;18.3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;8962;1194.95;122.01;74.08;183.19;54.62;https://www.observatoirebbc.org/projets/renovation/8962
9352;25;;59000;103.11;1900;;;0;;;20;1000;Certifié;06-2020;BBC-Effinergie Rénovation;;;;;;139;;139;;Rénovation - RT ex;Maisons groupées - Privé;Habitation Logement individuel;Lille;H1a;;;;;;;;0;;;;;;;;;;;;;;;;16.93;4.63;0.12;;0.07;1.64;68;18.59;4.64;;1.12;;;;;;7.9;12.12;2.03;11.59;19.97;;38.71;54.35;;10.94;0;;;;;;;;;;;;;;9352;;;;;;https://www.observatoirebbc.org/projets/renovation/9352
9433;52;;59000;92.93;1965;;6600000;1844.60592509782;0;;19;950;Certifié;05-2021;BBC-Effinergie Rénovation;2017-10-01;;;;;3578;;3578;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Valenciennes;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.33;8.31;0.2;;0.16;1.16;45.52;33.36;7.45;;5.43;;;;;;;175;164;46;2382;;794;190;186;;0;;;;;;;;;;;;;;9433;;;;;;https://www.observatoirebbc.org/projets/renovation/9433
879;21;;59100;94.28;1950;;;0;;;9;450;Certifié;10-2013;BBC-Effinergie Rénovation;;;;;;4403;;4403;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;5.66;1.36;0.19;;0.13;1.05;30.17;51.84;6.96;;4.27;;;;;;416;36;5;204;686;;1274;224;51;204;0;;;;;;;;;;;;;;879;;;;;;https://www.observatoirebbc.org/projets/neuf/879
1477;52;;59100;76.3;2015;;;0;;;21;1050;Certifié;06-2016;Effinergie+;2014-02-01;;;;;;2095;7044;;Neuf - RT 2012;Logements collectifs - Public;;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.8;24;38.5;3.2;;9.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1477;472.54;1955.37;65.78;384.1;44.78;https://www.observatoirebbc.org/projets/neuf/1477
6380;35;;59100;-5.5;2018;;13290984;1801.19040520396;0;;;0;Certifié;09-2018;Bepos Effinergie 2013;2016-04-01;;;;;;7379;7379;;Neuf - RT 2012;Tertiaire - Public;;Roubaix;H1a;-5.5;30;634;;;;;0;;;;;;;;;;;;;;;;;;;;;;0.8;1.2;6.5;;17.2;;;;;;;;;;;;;;;;0;115416;;;;;;;;;;;;1721643;6380;1276.73;318.64;146.88;427.55;109.63;https://www.observatoirebbc.org/projets/neuf/6380
7307;25;;59100;99.618;1945;;;0;;;21;1050;Certifié;08-2016;BBC-Effinergie Rénovation;;;;;;79;;79;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.62;6.77;0.11;;0.53;13.97;46.65;27.18;4.27;;7.54;;;;;;4.63;13.97;;2.67;10.04;;11.38;3.88;;4.545;0;;;;;;;;;;;;;;7307;;;;;;https://www.observatoirebbc.org/projets/neuf/7307
7308;25;;59100;102.989;1945;;;0;;;22;1100;Certifié;07-2016;BBC-Effinergie Rénovation;;;;;;80;;80;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;12.23;6.8;0.16;;0.51;13.12;49.1;27.3;5.84;;7.64;;;;;;5.99;16.35;;2.94;8.65;;15.59;8.31;;4.032;0;;;;;;;;;;;;;;7308;;;;;;https://www.observatoirebbc.org/projets/neuf/7308
10279;;;59100;93.47;1960;;;0;;;8;400;Certifié;06-2021;BBC-Effinergie Rénovation;;;;;;2894;;10297;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;14.96;5.96;0.17;;0.14;;58.2;23.2;6.2;;5.7;;;;;;94;139;15;95;425;;1127;236;;68;0;;;;;;;;;;;;;;10279;;;;;;https://www.observatoirebbc.org/projets/neuf/10279
1477;52;;59100;76.3;2015;;;0;;;21;1050;Certifié;06-2016;Effinergie+;2014-02-01;;;;;;2095;7044;;Neuf - RT 2012;Logements collectifs - Public;;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.8;24;38.5;3.2;;9.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1477;472.54;1955.37;65.78;384.1;44.78;https://www.observatoirebbc.org/projets/renovation/1477
6380;35;;59100;-5.5;2018;;13290984;1801.19040520396;0;;;0;Certifié;09-2018;Bepos Effinergie 2013;2016-04-01;;;;;;7379;7379;;Neuf - RT 2012;Tertiaire - Public;;Roubaix;H1a;-5.5;30;634;;;;;0;;;;;;;;;;;;;;;;;;;;;;0.8;1.2;6.5;;17.2;;;;;;;;;;;;;;;;0;115416;;;;;;;;;;;;1721643;6380;1276.73;318.64;146.88;427.55;109.63;https://www.observatoirebbc.org/projets/renovation/6380
7307;25;;59100;99.618;1945;;;0;;;21;1050;Certifié;08-2016;BBC-Effinergie Rénovation;;;;;;79;;79;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.62;6.77;0.11;;0.53;13.97;46.65;27.18;4.27;;7.54;;;;;;4.63;13.97;;2.67;10.04;;11.38;3.88;;4.545;0;;;;;;;;;;;;;;7307;;;;;;https://www.observatoirebbc.org/projets/renovation/7307
7308;25;;59100;102.989;1945;;;0;;;22;1100;Certifié;07-2016;BBC-Effinergie Rénovation;;;;;;80;;80;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Roubaix;H1a;;;;;;;;0;;;;;;;;;;;;;;;;12.23;6.8;0.16;;0.51;13.12;49.1;27.3;5.84;;7.64;;;;;;5.99;16.35;;2.94;8.65;;15.59;8.31;;4.032;0;;;;;;;;;;;;;;7308;;;;;;https://www.observatoirebbc.org/projets/renovation/7308
6535;50;;59110;74.79;1965;;1142385;268.165492957746;0;;6;300;Certifié;12-2014;BBC-Effinergie Rénovation;;;;;;4260;;4260;;Rénovation - RT ex;Tertiaire - Privé;Immeuble Bureaux;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;5.03;;0.57;0.15;0.64;2.28;20.19;;22.79;5.91;23.63;;;;;;72.04;183.68;130.22;32.97;388.43;1205.22;;300.05;103.1;121.72;0;;;;;;;;;;;;;147327;6535;;;;;;https://www.observatoirebbc.org/projets/neuf/6535
7091;25;;59110;96.135;1945;;;0;;;21;1050;Certifié;10-2017;BBC-Effinergie Rénovation;;;;;;105;;105;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;12.78;5.81;0.15;;0.39;10;51.31;23.32;5.65;;5.86;;;;;;5.68;17.36;;5.68;18.47;;19.67;9.03;;3.645;0;;;;;;;;;;;;;;7091;;;;;;https://www.observatoirebbc.org/projets/neuf/7091
7309;25;;59110;91.419;1945;;;0;;;20;1000;Certifié;04-2016;BBC-Effinergie Rénovation;;;;;;98;;98;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;10.89;6.23;0.16;;0.42;10.43;43.72;25.02;5.94;;6.32;;;;;;5.09;18.34;;2.77;7.13;;25.61;9.22;;3.402;0;;;;;;;;;;;;;;7309;;;;;;https://www.observatoirebbc.org/projets/neuf/7309
7501;28;;59110;87.45;1973;;;0;;;19;950;Certifié;12-2018;BBC-Effinergie Rénovation;2015-02-01;;;;;3470;;3653;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;11.89;7.77;0.21;;0.14;1.02;47.76;31.21;7.73;;4.75;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7501;;;;;;https://www.observatoirebbc.org/projets/neuf/7501
8300;25;;59110;91.451;1945;;;0;;;;0;Certifié;06-2019;BBC-Effinergie Rénovation;;;;;;90;;90;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;10.5;6.51;0.15;;0.44;11;42.18;26.16;5.52;;6.58;;;;;;4.85;15.69;;2.52;7.13;;17.77;8.01;;3.402;0;;;;;;;;;;;;;;8300;;;;;;https://www.observatoirebbc.org/projets/neuf/8300
6535;50;;59110;74.79;1965;;1142385;268.165492957746;0;;6;300;Certifié;12-2014;BBC-Effinergie Rénovation;;;;;;4260;;4260;;Rénovation - RT ex;Tertiaire - Privé;Immeuble Bureaux;La Madeleine;H1a;;;;;;;;0;;;;;;;;;;;;;;;;5.03;;0.57;0.15;0.64;2.28;20.19;;22.79;5.91;23.63;;;;;;72.04;183.68;130.22;32.97;388.43;1205.22;;300.05;103.1;121.72;0;;;;;;;;;;;;;147327;6535;;;;;;https://www.observatoirebbc.org/projets/renovation/6535
